phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.25,0,-1,1.0,154.46709622415736,37.84722222222222,42,2,0,0,260.59999999999997,23.47926199261993,284.0792619926199,-999.0,-377.525,-1376.525,55,67,57,64,45
train,0.25,1,-1,0.999525,253.74455616684088,12.5,0,0,74,13,249.2,23.47926199261993,272.6792619926199,-1216.0,-417.025,-1633.0249999999999,57,49,61,56,65
train,0.25,2,-1,0.99905,192.6021519870385,36.11111111111111,0,0,0,0,286.70000000000005,23.47926199261993,310.17926199261996,24.0,-395.075,-371.075,65,52,55,57,59
train,0.25,3,-1,0.998575,129.23748862194847,60.763888888888886,44,5,0,0,332.90000000000003,23.47926199261993,356.37926199261994,-873.0,-409.575,-1282.5749999999998,56,60,52,57,63
train,0.25,4,-1,0.9981,84.01745319106642,29.166666666666668,134,14,0,0,283.90000000000003,23.47926199261993,307.37926199261994,-3438.0,-395.775,-3833.7750000000005,54,63,58,58,55
train,0.25,5,-1,0.997625,159.07585871634927,64.58333333333334,2,1,0,0,294.7,23.47926199261993,318.1792619926199,201.0,-379.6,-178.6,62,59,61,54,52
train,0.25,6,-1,0.99715,200.05720995093048,54.166666666666664,0,0,30,3,326.20000000000005,23.47926199261993,349.67926199261996,-240.0,-404.4,-644.4,47,65,63,57,56
train,0.25,7,-1,0.996675,97.08538664980951,58.333333333333336,85,9,0,0,288.0,23.47926199261993,311.4792619926199,-1911.0,-419.95,-2330.95,59,45,53,69,62
train,0.25,8,-1,0.9962,152.9799207903828,88.88888888888889,0,0,0,0,300.9,23.47926199261993,324.3792619926199,480.0,-426.525,53.475,47,47,64,73,57
train,0.25,9,-1,0.995725,98.26689557962774,59.72222222222222,65,13,0,0,271.4,23.47926199261993,294.8792619926199,-1479.0,-392.2,-1871.2,58,63,54,57,56
train,0.25,10,-1,0.99525,185.85595511882727,43.05555555555556,0,0,0,0,276.9,23.47926199261993,300.3792619926199,84.0,-388.75,-304.75,70,53,47,60,58
train,0.25,11,-1,0.994775,100.98556216318133,70.83333333333334,43,7,0,0,246.20000000000002,23.47926199261993,269.67926199261996,-831.0,-394.15,-1225.15,52,56,69,61,50
train,0.25,12,-1,0.9943,151.2122399283831,75.69444444444444,0,0,0,0,281.9,23.47926199261993,305.3792619926199,351.0,-404.17499999999995,-53.17499999999999,57,60,50,62,59
train,0.25,13,-1,0.993825,102.87274380059446,65.97222222222221,64,5,0,0,268.79999999999995,23.47926199261993,292.27926199261987,-1320.0,-392.075,-1712.075,66,57,48,58,59
train,0.25,14,-1,0.99335,88.02720840073854,52.083333333333336,118,7,0,0,314.79999999999995,23.47926199261993,338.27926199261987,-2730.0,-426.92499999999995,-3156.9249999999997,54,49,55,65,65
train,0.25,15,-1,0.992875,120.17121379340249,38.88888888888889,85,6,0,0,307.70000000000005,23.47926199261993,331.17926199261996,-2061.0,-401.94999999999993,-2462.9500000000003,57,62,55,52,62
train,0.25,16,-1,0.9924,119.12535622004008,68.75,43,3,0,0,261.6,23.47926199261993,285.07926199261993,-795.0,-390.2,-1185.2,63,48,62,63,52
train,0.25,17,-1,0.991925,189.55250107795803,39.23611111111111,0,0,16,1,343.8,23.47926199261993,367.2792619926199,-176.0,-401.975,-577.9749999999999,73,40,51,61,63
train,0.25,18,-1,0.99145,113.06367792364391,89.23611111111111,10,2,0,0,276.2,23.47926199261993,299.6792619926199,183.0,-418.325,-235.32500000000005,50,52,66,59,61
train,0.25,19,-1,0.990975,100.20484679159755,37.5,128,14,0,0,309.70000000000005,23.47926199261993,333.17926199261996,-3135.0,-436.275,-3571.2749999999996,52,54,49,62,71
train,0.25,20,-1,0.9905,86.60289274309694,48.61111111111111,82,9,0,0,240.70000000000002,23.47926199261993,264.17926199261996,-2034.0,-380.85,-2414.85,63,66,55,46,58
train,0.25,21,-1,0.990025,92.45822489514565,65.27777777777779,67,8,0,0,276.9,23.47926199261993,300.3792619926199,-1428.0,-400.79999999999995,-1828.7999999999997,58,50,64,60,56
train,0.25,22,-1,0.98955,112.55976400634411,69.79166666666666,31,7,0,0,299.29999999999995,23.47926199261993,322.77926199261987,-552.0,-397.5,-949.5,64,59,51,50,64
train,0.25,23,-1,0.989075,89.11426220558415,54.513888888888886,128,2,0,0,266.09999999999997,23.47926199261993,289.5792619926199,-2898.0,-404.45000000000005,-3302.4500000000003,62,59,50,51,66
train,0.25,24,-1,0.9886,111.47358076456489,86.45833333333334,13,3,0,0,292.3,23.47926199261993,315.7792619926199,69.0,-385.2,-316.20000000000005,54,67,61,54,52
train,0.25,25,-1,0.988125,135.87004714615082,44.44444444444444,29,8,0,0,310.20000000000005,23.47926199261993,333.67926199261996,-720.0,-400.4,-1120.4,59,54,69,42,64
train,0.25,26,-1,0.98765,191.98562528269505,33.33333333333333,0,0,0,0,209.39999999999998,23.47926199261993,232.87926199261992,0.0,-386.92499999999995,-386.92500000000007,61,59,62,49,57
train,0.25,27,-1,0.987175,114.26745219000057,91.31944444444444,8,1,0,0,297.1,23.47926199261993,320.57926199261993,264.0,-418.125,-154.12499999999997,60,48,53,62,65
train,0.25,28,-1,0.9867,267.6748874004134,4.861111111111112,0,0,86,10,302.9,23.47926199261993,326.3792619926199,-1450.0,-397.1,-1847.1000000000004,67,54,52,51,64
train,0.25,29,-1,0.986225,154.7556286059858,74.30555555555556,0,0,0,0,251.5,23.47926199261993,274.9792619926199,354.0,-368.175,-14.174999999999997,65,61,57,58,47
train,0.25,30,-1,0.98575,90.91224899292862,41.66666666666667,107,9,0,0,279.2,23.47926199261993,302.6792619926199,-2643.0,-385.3,-3028.3,67,58,48,59,56
train,0.25,31,-1,0.985275,59.68620665546497,13.88888888888889,220,8,0,0,257.6,23.47926199261993,281.07926199261993,-5532.0,-389.275,-5921.275,60,63,51,59,55
train,0.25,32,-1,0.9848,109.22159708540043,39.58333333333333,77,10,0,0,306.9,23.47926199261993,330.3792619926199,-1935.0,-421.025,-2356.025,55,50,59,59,65
train,0.25,33,-1,0.984325,173.0155291553609,61.80555555555556,0,0,0,0,293.1,23.47926199261993,316.57926199261993,246.0,-384.825,-138.825,62,65,45,63,53
train,0.25,34,-1,0.98385,168.01818634786034,69.79166666666666,0,0,0,0,246.39999999999998,23.47926199261993,269.8792619926199,315.0,-397.875,-82.87499999999999,66,51,57,51,63
train,0.25,35,-1,0.983375,171.01680840470743,63.541666666666664,0,0,0,0,268.3,23.47926199261993,291.7792619926199,261.0,-394.24999999999994,-133.25,59,67,45,59,58
train,0.25,36,-1,0.9829,98.11193700396268,43.75,82,13,0,0,223.20000000000002,23.47926199261993,246.67926199261996,-2052.0,-379.72499999999997,-2431.7250000000004,61,58,67,49,53
train,0.25,37,-1,0.982425,156.4444035857719,68.75,1,1,0,0,312.90000000000003,23.47926199261993,336.37926199261994,258.0,-404.4,-146.4,61,51,56,60,60
train,0.25,38,-1,0.98195,87.16260638205446,52.083333333333336,67,14,0,0,285.8,23.47926199261993,309.2792619926199,-1659.0,-411.225,-2070.225,53,66,51,53,65
train,0.25,39,-1,0.981475,96.0143517762722,67.70833333333334,69,5,0,0,267.29999999999995,23.47926199261993,290.77926199261987,-1431.0,-403.125,-1834.125,65,45,52,69,57
train,0.25,40,-1,0.981,94.84579102315126,59.375,87,12,0,0,259.79999999999995,23.47926199261993,283.27926199261987,-1953.0,-373.775,-2326.775,69,64,47,53,55
train,0.25,41,-1,0.980525,106.35665664902173,70.83333333333334,50,7,0,0,305.69999999999993,23.47926199261993,329.17926199261984,-978.0,-408.67499999999995,-1386.6749999999997,68,47,50,56,67
train,0.25,42,-1,0.98005,238.78065057283754,5.902777777777778,0,0,38,4,284.6,23.47926199261993,308.07926199261993,-769.0,-382.575,-1151.575,60,68,52,53,55
train,0.25,43,-1,0.979575,81.0852555763169,49.65277777777778,93,11,0,0,312.4,23.47926199261993,335.8792619926199,-2247.0,-400.525,-2647.5249999999996,57,54,62,58,57
train,0.25,44,-1,0.9791,156.42920538669827,74.30555555555556,1,1,0,0,253.2,23.47926199261993,276.6792619926199,312.0,-377.3,-65.30000000000001,58,69,58,51,52
train,0.25,45,-1,0.978625,95.23306782117152,62.15277777777778,86,5,0,0,263.7,23.47926199261993,287.1792619926199,-1884.0,-405.875,-2289.875,57,51,63,58,59
train,0.25,46,-1,0.97815,178.56614151541646,43.05555555555556,0,0,0,0,259.1,23.47926199261993,282.57926199261993,63.0,-399.125,-336.125,55,63,61,48,61
train,0.25,47,-1,0.977675,102.14040838186025,73.26388888888889,46,4,0,0,252.70000000000002,23.47926199261993,276.17926199261996,-834.0,-385.59999999999997,-1219.6000000000001,59,64,59,50,56
train,0.25,48,-1,0.9772,159.2402898734303,88.19444444444444,0,0,0,0,273.90000000000003,23.47926199261993,297.37926199261994,474.0,-419.15,54.849999999999994,54,60,49,59,66
train,0.25,49,-1,0.976725,193.4704089836099,39.93055555555556,0,0,0,0,322.2,23.47926199261993,345.6792619926199,57.0,-398.07499999999993,-341.07499999999993,53,58,66,56,55
eval,0.25,49,0,0.0,74.9987323020486,35.41666666666667,108,20,0,0,135.2,23.47926199261993,158.67926199261993,-2808.0,-366.95,-3174.95,56,77,40,77,38
eval,0.25,49,1,0.0,272.1123096581889,2.083333333333333,0,0,82,4,206.5,23.47926199261993,229.97926199261994,-1418.0,-87.82499999999999,-1505.825,220,39,8,12,9
eval,0.25,49,2,0.0,79.91015317770159,41.66666666666667,129,8,0,0,161.2,23.47926199261993,184.67926199261993,-3141.0,-357.84999999999997,-3498.8500000000004,69,78,37,54,50
eval,0.25,49,3,0.0,136.67179808015678,37.84722222222222,51,8,0,0,242.2,23.47926199261993,265.6792619926199,-1314.0,-237.075,-1551.0749999999998,140,62,18,33,35
eval,0.25,49,4,0.0,248.33383456997353,5.208333333333334,0,0,55,2,216.9,23.47926199261993,240.37926199261994,-1013.0,-86.525,-1099.525,226,30,9,14,9
train,0.25,50,-1,0.97625,99.32201672944078,50.34722222222222,89,10,0,0,268.4,23.47926199261993,291.8792619926199,-2112.0,-426.125,-2538.1249999999995,41,51,67,76,53
train,0.25,51,-1,0.9757750000000001,158.00852338589436,47.22222222222222,10,2,0,0,324.3,23.47926199261993,347.7792619926199,-165.0,-409.29999999999995,-574.3000000000001,56,49,66,57,60
train,0.25,52,-1,0.9753000000000001,100.38076955595142,71.52777777777779,23,8,0,0,253.10000000000002,23.47926199261993,276.57926199261993,-399.0,-381.04999999999995,-780.05,58,51,73,60,46
train,0.25,53,-1,0.974825,166.71121449935077,65.625,0,0,0,0,298.79999999999995,23.47926199261993,322.27926199261987,279.0,-378.94999999999993,-99.95000000000002,68,41,73,56,50
train,0.25,54,-1,0.97435,102.57168985503779,59.02777777777778,102,3,0,0,212.2,23.47926199261993,235.67926199261993,-2274.0,-358.65,-2632.65,62,68,65,47,46
train,0.25,55,-1,0.973875,153.19003740558023,58.333333333333336,18,1,0,0,252.8,23.47926199261993,276.2792619926199,-225.0,-409.625,-634.625,59,52,61,51,65
train,0.25,56,-1,0.9734,68.77573135707328,30.555555555555557,160,8,0,0,273.1,23.47926199261993,296.57926199261993,-3984.0,-384.84999999999997,-4368.849999999999,64,64,50,52,58
train,0.25,57,-1,0.972925,142.016827445594,87.15277777777779,3,1,0,0,269.9,23.47926199261993,293.3792619926199,378.0,-378.79999999999995,-0.7999999999999972,62,62,50,66,48
train,0.25,58,-1,0.97245,199.23017177785727,23.26388888888889,0,0,0,0,269.0,23.47926199261993,292.4792619926199,-87.0,-394.75,-481.74999999999994,53,58,62,65,50
train,0.25,59,-1,0.971975,258.7293866839111,6.944444444444445,0,0,86,6,317.3,23.47926199261993,340.7792619926199,-1432.0,-394.67499999999995,-1826.6749999999997,47,68,63,59,51
