phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.25,0,-1,1.0,158.7299575473261,62.5,3,3,0,0,302.80000000000007,23.47926199261993,326.27926199262,153.0,-431.6,-278.6,50,51,61,58,68
train,0.25,1,-1,0.999525,190.81428726619737,37.5,0,0,0,0,245.2,23.47926199261993,268.6792619926199,36.0,-384.45,-348.45,66,60,52,52,58
train,0.25,2,-1,0.99905,179.9322722191903,56.94444444444444,0,0,0,0,281.29999999999995,23.47926199261993,304.77926199261987,204.0,-381.475,-177.47499999999997,67,52,55,63,51
train,0.25,3,-1,0.998575,84.68677264361335,43.40277777777778,134,9,0,0,309.8,23.47926199261993,333.2792619926199,-3216.0,-401.225,-3617.225,46,65,65,59,53
train,0.25,4,-1,0.9981,158.3257250832796,32.63888888888889,42,2,0,0,261.6,23.47926199261993,285.07926199261993,-1044.0,-388.875,-1432.875,65,56,57,51,59
train,0.25,5,-1,0.997625,242.88917422239643,14.583333333333334,0,0,22,8,340.2,23.47926199261993,363.6792619926199,-470.0,-408.2,-878.1999999999999,62,48,53,65,60
train,0.25,6,-1,0.99715,197.8413880981497,29.86111111111111,0,0,0,0,239.3,23.47926199261993,262.7792619926199,-30.0,-398.05,-428.05,49,61,63,65,50
train,0.25,7,-1,0.996675,142.83723334693272,57.98611111111112,38,3,0,0,329.3,23.47926199261993,352.7792619926199,-741.0,-396.975,-1137.975,64,59,50,52,63
train,0.25,8,-1,0.9962,90.17581951742514,37.84722222222222,100,14,0,0,263.1,23.47926199261993,286.57926199261993,-2568.0,-366.225,-2934.2250000000004,66,66,52,55,49
train,0.25,9,-1,0.995725,169.68193510523815,60.763888888888886,0,0,0,0,265.8,23.47926199261993,289.2792619926199,237.0,-387.55,-150.55,63,54,66,47,58
train,0.25,10,-1,0.99525,213.5306474509304,49.30555555555556,0,0,57,2,296.3,23.47926199261993,319.7792619926199,-660.0,-393.9,-1053.9,53,66,60,53,56
train,0.25,11,-1,0.994775,101.59839683225673,59.72222222222222,83,9,0,0,278.0,23.47926199261993,301.4792619926199,-1839.0,-380.15,-2219.15,57,65,60,56,50
train,0.25,12,-1,0.9943,163.14867079038277,81.59722222222221,0,0,0,0,239.3,23.47926199261993,262.7792619926199,417.0,-384.925,32.07499999999999,58,59,66,52,53
train,0.25,13,-1,0.993825,87.946417794897,40.97222222222222,100,18,0,0,307.4,23.47926199261993,330.8792619926199,-2541.0,-429.0,-2969.9999999999995,52,57,56,51,72
train,0.25,14,-1,0.99335,174.20404539660515,46.52777777777778,0,0,0,0,261.20000000000005,23.47926199261993,284.67926199262,114.0,-376.57499999999993,-262.575,54,65,68,54,47
train,0.25,15,-1,0.992875,93.49449003082476,64.23611111111111,73,10,0,0,293.29999999999995,23.47926199261993,316.77926199261987,-1575.0,-432.625,-2007.625,48,66,41,64,69
train,0.25,16,-1,0.9924,148.407378817272,76.04166666666666,0,0,0,0,242.1,23.47926199261993,265.57926199261993,357.0,-408.925,-51.92500000000001,56,55,51,69,57
train,0.25,17,-1,0.991925,101.20298741851136,68.40277777777779,52,6,0,0,262.4,23.47926199261993,285.8792619926199,-1044.0,-403.44999999999993,-1447.45,50,66,58,56,58
train,0.25,18,-1,0.99145,90.64932410267753,54.513888888888886,106,7,0,0,267.79999999999995,23.47926199261993,291.27926199261987,-2436.0,-370.25,-2806.25,70,55,56,57,50
train,0.25,19,-1,0.990975,121.29704512776784,42.70833333333333,80,3,0,0,254.8,23.47926199261993,278.2792619926199,-1893.0,-382.7,-2275.7,58,68,52,58,52
train,0.25,20,-1,0.9905,120.28867815842594,61.80555555555556,51,5,0,0,319.5,23.47926199261993,342.9792619926199,-1068.0,-444.175,-1512.1749999999995,50,57,45,61,75
train,0.25,21,-1,0.990025,191.46812607795812,40.97222222222222,0,0,17,1,299.0,23.47926199261993,322.4792619926199,-184.0,-412.425,-596.4249999999998,55,56,61,51,65
train,0.25,22,-1,0.98955,123.45681290537374,97.2222222222222,3,1,0,0,262.5,23.47926199261993,285.9792619926199,468.0,-392.725,75.27499999999999,57,57,61,60,53
train,0.25,23,-1,0.989075,102.77382440163532,37.15277777777778,119,7,0,0,268.5,23.47926199261993,291.9792619926199,-2940.0,-411.025,-3351.025,53,51,70,53,61
train,0.25,24,-1,0.9886,85.15415033818074,48.95833333333333,90,11,0,0,277.7,23.47926199261993,301.1792619926199,-2196.0,-402.0,-2598.0,51,56,64,65,52
train,0.25,25,-1,0.988125,84.64779955640334,55.208333333333336,92,7,0,0,251.3,23.47926199261993,274.7792619926199,-2130.0,-366.45,-2496.45,66,61,62,49,50
train,0.25,26,-1,0.98765,138.2757362285664,86.11111111111111,0,0,0,0,274.1,23.47926199261993,297.57926199261993,447.0,-376.75,70.25,63,56,64,55,50
train,0.25,27,-1,0.987175,84.7083882150069,48.61111111111111,131,3,0,0,255.8,23.47926199261993,279.2792619926199,-3063.0,-422.625,-3485.6249999999995,42,64,61,60,61
train,0.25,28,-1,0.9867,102.09545576456476,77.77777777777779,19,4,0,0,261.4,23.47926199261993,284.8792619926199,-207.0,-393.85,-600.85,64,60,51,51,62
train,0.25,29,-1,0.986225,161.6410540905953,46.875,12,6,0,0,256.3,23.47926199261993,279.7792619926199,-228.0,-379.725,-607.725,59,67,57,52,53
train,0.25,30,-1,0.98575,189.85524333825063,38.19444444444444,0,0,0,0,284.2,23.47926199261993,307.6792619926199,42.0,-379.325,-337.32499999999993,52,65,73,49,49
train,0.25,31,-1,0.985275,129.69022959511537,96.875,1,1,0,0,312.70000000000005,23.47926199261993,336.17926199262,507.0,-414.65,92.35,54,55,50,71,58
train,0.25,32,-1,0.9848,254.8873874004136,4.861111111111112,0,0,26,5,249.9,23.47926199261993,273.3792619926199,-610.0,-370.55,-980.55,60,70,50,62,46
train,0.25,33,-1,0.984325,150.12437860598592,65.27777777777779,0,0,0,0,297.6,23.47926199261993,321.07926199261993,267.0,-390.975,-123.97500000000002,57,64,55,57,55
train,0.25,34,-1,0.98385,85.7630304912965,39.93055555555556,113,10,0,0,276.79999999999995,23.47926199261993,300.27926199261987,-2814.0,-385.55,-3199.55,58,63,53,64,50
train,0.25,35,-1,0.983375,58.46199232181324,12.152777777777777,224,8,0,0,270.20000000000005,23.47926199261993,293.67926199262,-5646.0,-407.9,-6053.9,56,49,61,66,56
train,0.25,36,-1,0.9829,113.25755728171026,45.48611111111111,71,11,0,0,287.5,23.47926199261993,310.9792619926199,-1704.0,-417.55,-2121.55,59,47,53,67,62
train,0.25,37,-1,0.982425,193.98879304425003,34.72222222222222,0,0,2,2,243.5,23.47926199261993,266.9792619926199,-16.0,-379.65,-395.65,74,49,56,51,58
train,0.25,38,-1,0.98195,158.725478014527,78.81944444444444,0,0,0,0,262.5,23.47926199261993,285.9792619926199,393.0,-384.95,8.05,64,61,48,61,54
train,0.25,39,-1,0.981475,186.1765306269297,39.93055555555556,0,0,0,0,290.90000000000003,23.47926199261993,314.37926199261994,57.0,-402.875,-345.875,55,59,59,56,59
train,0.25,40,-1,0.981,93.34954192084744,36.45833333333333,122,11,0,0,272.2,23.47926199261993,295.6792619926199,-3027.0,-408.57499999999993,-3435.575,47,57,69,60,55
train,0.25,41,-1,0.980525,157.6128282604465,71.18055555555556,0,0,0,0,308.0,23.47926199261993,331.4792619926199,312.0,-402.125,-90.125,59,67,46,51,65
train,0.25,42,-1,0.98005,86.0499824554997,53.47222222222222,69,11,0,0,316.5,23.47926199261993,339.9792619926199,-1677.0,-416.8,-2093.8,67,44,48,61,68
train,0.25,43,-1,0.979575,94.2304758929924,66.31944444444444,73,5,0,0,286.6,23.47926199261993,310.07926199261993,-1539.0,-423.35,-1962.35,55,52,61,50,70
train,0.25,44,-1,0.9791,88.14818229002577,53.47222222222222,107,7,0,0,253.4,23.47926199261993,276.8792619926199,-2475.0,-387.275,-2862.275,63,57,49,68,51
train,0.25,45,-1,0.978625,101.66167258418524,68.05555555555556,51,7,0,0,275.0,23.47926199261993,298.4792619926199,-1047.0,-418.325,-1465.3249999999998,50,52,66,59,61
train,0.25,46,-1,0.97815,260.0450602950598,0.0,0,0,62,6,224.9,23.47926199261993,248.37926199261997,-1156.0,-374.0,-1530.0,55,66,69,50,48
train,0.25,47,-1,0.977675,84.59967657411268,55.55555555555556,80,11,0,0,267.2,23.47926199261993,290.6792619926199,-1872.0,-403.475,-2275.4750000000004,55,62,53,59,59
train,0.25,48,-1,0.9772,149.974344275587,77.43055555555556,7,1,0,0,259.8,23.47926199261993,283.2792619926199,201.0,-375.225,-174.22499999999997,67,61,52,55,53
train,0.25,49,-1,0.976725,100.0807963136276,65.625,86,4,0,0,270.0,23.47926199261993,293.4792619926199,-1824.0,-381.625,-2205.6249999999995,52,66,61,64,45
eval,0.25,49,0,0.0,161.96287461297302,76.38888888888889,0,0,0,0,81.19999999999999,23.47926199261993,104.67926199261991,372.0,-111.8,260.2,226,33,1,0,28
eval,0.25,49,1,0.0,179.168831393524,47.56944444444444,0,0,0,0,97.0,23.47926199261993,120.47926199261993,123.0,-151.85,-28.84999999999998,218,26,2,0,42
eval,0.25,49,2,0.0,107.16614913715664,64.23611111111111,41,7,0,0,125.0,23.47926199261993,148.47926199261994,-822.0,-383.32499999999993,-1205.3249999999998,77,102,13,3,93
eval,0.25,49,3,0.0,96.75321606041156,45.83333333333333,106,8,0,0,105.6,23.47926199261993,129.07926199261993,-2544.0,-260.45,-2804.45,93,127,20,2,46
eval,0.25,49,4,0.0,99.94291396682404,70.48611111111111,57,3,0,0,108.39999999999998,23.47926199261993,131.87926199261992,-1131.0,-283.82500000000005,-1414.8249999999998,106,104,17,0,61
train,0.25,50,-1,0.97625,189.5308984598609,38.88888888888889,0,0,0,0,256.8,23.47926199261993,280.2792619926199,39.0,-409.225,-370.225,60,56,52,55,65
train,0.25,51,-1,0.975775,106.2504582699442,73.61111111111111,43,3,0,0,275.9,23.47926199261993,299.3792619926199,-762.0,-396.825,-1158.825,49,61,63,66,49
train,0.25,52,-1,0.9753,156.17362320676366,87.15277777777779,0,0,0,0,263.4,23.47926199261993,286.8792619926199,465.0,-417.675,47.325,48,63,57,57,63
train,0.25,53,-1,0.974825,198.14801315027665,36.80555555555556,0,0,0,0,285.9,23.47926199261993,309.3792619926199,30.0,-389.75,-359.75,63,51,61,59,54
train,0.25,54,-1,0.97435,101.00810490418012,52.083333333333336,94,8,0,0,295.2,23.47926199261993,318.6792619926199,-2187.0,-406.30000000000007,-2593.3,69,49,49,53,68
train,0.25,55,-1,0.973875,154.65730810811658,45.48611111111111,16,3,0,0,237.6,23.47926199261993,261.07926199261993,-333.0,-389.19999999999993,-722.2,68,52,57,51,60
train,0.25,56,-1,0.9734,96.86533578873112,67.01388888888889,39,8,0,0,276.1,23.47926199261993,299.57926199261993,-813.0,-377.25,-1190.25,65,53,63,57,50
train,0.25,57,-1,0.972925,169.9431589437951,62.84722222222222,0,0,0,0,241.0,23.47926199261993,264.4792619926199,255.0,-383.6,-128.59999999999997,59,61,60,56,52
train,0.25,58,-1,0.97245,106.0542844477342,57.98611111111112,102,3,0,0,289.5,23.47926199261993,312.9792619926199,-2286.0,-393.025,-2679.025,60,59,56,56,57
train,0.25,59,-1,0.971975,137.86350109541866,77.77777777777779,21,2,0,0,324.1,23.47926199261993,347.57926199261993,-141.0,-400.725,-541.7249999999999,62,57,50,58,61
train,0.25,60,-1,0.9715,71.41626353055638,33.68055555555556,156,7,0,0,249.1,23.47926199261993,272.57926199261993,-3846.0,-369.25,-4215.25,67,60,57,54,50
train,0.25,61,-1,0.971025,132.15808967724058,85.41666666666666,5,1,0,0,260.1,23.47926199261993,283.57926199261993,261.0,-392.475,-131.475,63,62,47,57,59
train,0.25,62,-1,0.97055,196.31003288896844,35.41666666666667,0,0,0,0,254.7,23.47926199261993,278.1792619926199,18.0,-369.525,-351.525,76,48,51,64,49
train,0.25,63,-1,0.970075,275.2103258690508,3.4722222222222223,0,0,105,6,289.0,23.47926199261993,312.4792619926199,-1728.0,-391.75,-2119.75,70,47,60,49,62
train,0.25,64,-1,0.9696,148.2818729223915,84.72222222222221,0,0,0,0,249.1,23.47926199261993,272.57926199261993,429.0,-395.55,33.45,59,63,57,47,62
train,0.25,65,-1,0.969125,129.7498315457975,61.458333333333336,11,5,0,0,291.2,23.47926199261993,314.6792619926199,-159.0,-427.025,-586.025,50,64,47,58,69
train,0.25,66,-1,0.96865,185.92287790705856,48.95833333333333,0,0,0,0,268.6,23.47926199261993,292.07926199261993,135.0,-377.475,-242.475,62,65,59,47,55
train,0.25,67,-1,0.968175,191.8957381946915,52.43055555555556,0,0,0,0,309.9,23.47926199261993,333.3792619926199,165.0,-409.6,-244.6,51,59,62,56,60
train,0.25,68,-1,0.9677,172.79909987465848,51.04166666666666,0,0,0,0,232.29999999999995,23.47926199261993,255.7792619926199,153.0,-367.675,-214.675,66,54,60,65,43
train,0.25,69,-1,0.967225,70.09550093130446,29.86111111111111,167,9,0,0,282.70000000000005,23.47926199261993,306.17926199262,-4143.0,-389.175,-4532.175,62,57,56,58,55
train,0.25,70,-1,0.96675,199.346214886484,46.875,0,0,12,2,297.6,23.47926199261993,321.07926199261993,-51.0,-406.75,-457.75,60,48,64,54,62
train,0.25,71,-1,0.966275,288.06591302954297,3.125,0,0,161,12,248.3,23.47926199261993,271.7792619926199,-2515.0,-389.9,-2904.9,58,62,52,64,52
train,0.25,72,-1,0.9658,185.95545799769187,42.36111111111111,0,0,0,0,267.6,23.47926199261993,291.0792619926199,78.0,-381.425,-303.42499999999995,69,48,60,58,53
train,0.25,73,-1,0.965325,139.41853658506764,71.52777777777779,14,5,0,0,275.5,23.47926199261993,298.9792619926199,-81.0,-405.8,-486.80000000000007,54,51,66,61,56
train,0.25,74,-1,0.96485,117.89452288873596,59.375,66,4,0,0,283.8,23.47926199261993,307.2792619926199,-1425.0,-408.05,-1833.05,61,50,56,59,62
train,0.25,75,-1,0.964375,234.3070921790817,11.805555555555555,0,0,15,7,245.4,23.47926199261993,268.8792619926199,-396.0,-387.875,-783.875,56,60,69,48,55
