phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.25,0,-1,1.0,179.33985338065946,36.11111111111111,0,0,0,0,213.1,23.47926199261993,236.57926199261993,-3.0,-350.525,-353.525,26,80,103,62,17
train,0.25,1,-1,0.9972857142857143,193.58650948841952,28.819444444444443,0,0,0,0,201.29999999999998,23.47926199261993,224.77926199261992,-39.0,-376.84999999999997,-415.85,15,73,109,73,18
train,0.25,2,-1,0.9945714285714286,181.42185555252368,55.90277777777778,0,0,0,0,219.89999999999998,23.47926199261993,243.37926199261992,195.0,-397.625,-202.625,10,69,105,83,21
train,0.25,3,-1,0.9918571428571429,88.38031441271109,44.09722222222222,118,15,0,0,220.2,23.47926199261993,243.67926199261993,-2868.0,-356.875,-3224.875,20,74,117,62,15
train,0.25,4,-1,0.9891428571428571,141.46277784327643,59.375,42,2,0,0,244.1,23.47926199261993,267.57926199261993,-813.0,-396.42499999999995,-1209.4249999999997,18,69,99,73,29
train,0.25,5,-1,0.9864285714285714,250.92163950017414,12.847222222222221,0,0,62,10,200.89999999999998,23.47926199261993,224.37926199261992,-1045.0,-345.72499999999997,-1390.725,20,76,119,64,9
train,0.25,6,-1,0.9837142857142858,206.01343670926087,23.26388888888889,0,0,0,0,201.5,23.47926199261993,224.97926199261994,-87.0,-354.29999999999995,-441.29999999999995,22,81,105,64,16
train,0.25,7,-1,0.981,155.6763717275553,57.986111111111114,17,6,0,0,206.59999999999997,23.47926199261993,230.0792619926199,-234.0,-357.84999999999997,-591.8499999999999,16,75,116,71,10
train,0.25,8,-1,0.9782857142857143,89.42995929660489,36.11111111111111,103,14,0,0,255.7,23.47926199261993,279.1792619926199,-2661.0,-435.65,-3096.65,11,56,93,94,34
train,0.25,9,-1,0.9755714285714285,188.47169204968273,45.83333333333333,0,0,0,0,211.39999999999998,23.47926199261993,234.87926199261992,108.0,-383.475,-275.47499999999997,13,67,117,72,19
train,0.25,10,-1,0.9728571428571429,221.34348871262327,47.22222222222222,0,0,61,2,217.59999999999997,23.47926199261993,241.0792619926199,-734.0,-390.22499999999997,-1124.2250000000001,12,65,110,84,17
train,0.25,11,-1,0.9701428571428572,102.85324082441603,60.763888888888886,82,9,0,0,223.89999999999998,23.47926199261993,247.37926199261992,-1800.0,-374.875,-2174.875,18,75,102,74,19
train,0.25,12,-1,0.9674285714285714,154.43339301260508,86.45833333333334,0,0,0,0,235.1,23.47926199261993,258.57926199261993,459.0,-381.275,77.725,24,66,99,76,23
train,0.25,13,-1,0.9647142857142857,96.69189959159873,56.25,84,9,0,0,229.5,23.47926199261993,252.97926199261994,-1929.0,-347.54999999999995,-2276.5499999999997,17,89,104,68,10
train,0.25,14,-1,0.962,184.64953150771623,42.36111111111111,0,0,0,0,219.0,23.47926199261993,242.47926199261994,78.0,-410.47499999999997,-332.4749999999999,10,58,109,88,23
train,0.25,15,-1,0.9592857142857143,95.86709780809565,67.36111111111111,58,9,0,0,202.89999999999998,23.47926199261993,226.37926199261992,-1206.0,-344.775,-1550.775,23,91,97,62,15
train,0.25,16,-1,0.9565714285714286,148.65737881727213,72.91666666666666,2,1,0,0,227.6,23.47926199261993,251.07926199261993,261.0,-361.75,-100.75,23,77,102,68,18
train,0.25,17,-1,0.9538571428571428,104.3035363304764,69.44444444444444,57,3,0,0,209.0,23.47926199261993,232.47926199261994,-1113.0,-370.19999999999993,-1483.1999999999998,23,72,102,71,20
train,0.25,18,-1,0.9511428571428572,97.05624729704238,61.111111111111114,88,7,0,0,221.1,23.47926199261993,244.57926199261993,-1944.0,-340.5,-2284.5,27,84,106,55,16
train,0.25,19,-1,0.9484285714285714,122.57803605925086,45.13888888888889,80,3,1,1,211.6,23.47926199261993,235.07926199261993,-1871.0,-351.025,-2222.025,20,85,110,56,17
train,0.25,20,-1,0.9457142857142857,128.50616927509242,66.31944444444444,41,3,0,0,217.8,23.47926199261993,241.27926199261995,-750.0,-379.32499999999993,-1129.3249999999998,12,77,112,66,21
train,0.25,21,-1,0.9430000000000001,210.0268066335136,38.88888888888889,0,0,25,1,221.5,23.47926199261993,244.97926199261994,-302.0,-364.45000000000005,-666.45,23,73,105,69,18
train,0.25,22,-1,0.9402857142857143,134.26879207204044,95.48611111111111,0,0,0,0,204.7,23.47926199261993,228.17926199261993,528.0,-376.79999999999995,151.2,18,75,108,63,24
train,0.25,23,-1,0.9375714285714286,111.05982728619527,26.73611111111111,111,7,0,0,189.3,23.47926199261993,212.77926199261995,-2820.0,-369.0,-3188.9999999999995,8,74,127,67,12
train,0.25,24,-1,0.9348571428571428,90.3987723756591,56.25,73,12,0,0,252.3,23.47926199261993,275.7792619926199,-1713.0,-388.97499999999997,-2101.975,9,74,115,67,23
train,0.25,25,-1,0.9321428571428572,90.96169785824027,63.19444444444444,70,9,0,0,215.2,23.47926199261993,238.67926199261993,-1527.0,-348.9,-1875.8999999999999,23,81,103,69,12
train,0.25,26,-1,0.9294285714285714,145.2687917841219,75.69444444444444,0,0,0,0,226.7,23.47926199261993,250.17926199261993,366.0,-354.275,11.724999999999987,20,82,107,64,15
train,0.25,27,-1,0.9267142857142857,86.68333338342732,53.81944444444444,128,2,0,0,250.9,23.47926199261993,274.37926199261994,-2910.0,-416.92499999999995,-3326.9249999999997,16,58,101,80,33
train,0.25,28,-1,0.924,118.03035159789823,92.01388888888889,11,2,0,0,190.8,23.47926199261993,214.27926199261995,207.0,-363.22499999999997,-156.2250000000001,16,73,110,80,9
train,0.25,29,-1,0.9212857142857143,156.83966520170625,44.79166666666667,15,5,0,0,219.79999999999998,23.47926199261993,243.27926199261992,-342.0,-367.32499999999993,-709.325,18,74,111,68,17
train,0.25,30,-1,0.9185714285714286,202.99048639380624,22.22222222222222,0,0,0,0,181.59999999999997,23.47926199261993,205.0792619926199,-96.0,-319.29999999999995,-415.29999999999995,25,92,114,49,8
train,0.25,31,-1,0.9158571428571429,128.0952643173376,97.56944444444444,1,1,0,0,204.3,23.47926199261993,227.77926199261995,519.0,-378.57499999999993,140.425,21,73,99,72,23
train,0.25,32,-1,0.9131428571428571,281.66690128930236,4.861111111111112,0,0,143,11,176.39999999999998,23.47926199261993,199.87926199261992,-2248.0,-327.025,-2575.025,23,81,122,57,5
train,0.25,33,-1,0.9104285714285714,151.0120522170972,76.38888888888889,0,0,0,0,204.1,23.47926199261993,227.57926199261993,372.0,-358.34999999999997,13.649999999999991,27,70,101,76,14
train,0.25,34,-1,0.9077142857142857,96.98580755745552,49.65277777777778,71,12,0,0,209.4,23.47926199261993,232.87926199261994,-1749.0,-361.47499999999997,-2110.475,20,69,112,76,11
train,0.25,35,-1,0.905,59.64684869470802,14.23611111111111,219,9,0,0,200.3,23.47926199261993,223.77926199261995,-5505.0,-343.725,-5848.724999999999,27,80,110,54,17
train,0.25,36,-1,0.9022857142857142,116.27597667698284,48.95833333333333,54,11,0,0,203.89999999999998,23.47926199261993,227.37926199261992,-1284.0,-355.9,-1639.8999999999999,28,76,95,73,16
train,0.25,37,-1,0.8995714285714286,198.4740360998053,26.041666666666668,0,0,0,0,223.89999999999998,23.47926199261993,247.37926199261992,-63.0,-354.47499999999997,-417.47499999999997,21,75,116,61,15
train,0.25,38,-1,0.8968571428571429,172.52217940341595,58.68055555555556,0,0,0,0,212.2,23.47926199261993,235.67926199261993,219.0,-389.67499999999995,-170.67499999999998,17,66,106,76,23
train,0.25,39,-1,0.8941428571428571,200.208127849152,27.083333333333332,0,0,0,0,231.59999999999997,23.47926199261993,255.0792619926199,-54.0,-390.97499999999997,-444.97499999999997,18,61,110,76,23
train,0.25,40,-1,0.8914285714285715,93.53416939300857,38.19444444444444,110,14,0,0,228.9,23.47926199261993,252.37926199261994,-2748.0,-384.9,-3132.8999999999996,15,73,108,68,24
train,0.25,41,-1,0.8887142857142857,177.6195990937798,53.47222222222222,0,0,0,0,215.3,23.47926199261993,238.77926199261995,174.0,-347.85,-173.84999999999997,31,80,95,64,18
train,0.25,42,-1,0.886,87.39671666045341,55.90277777777778,60,12,0,0,205.6,23.47926199261993,229.07926199261993,-1446.0,-352.775,-1798.775,15,83,114,65,11
