phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.25,0,-1,1.0,148.73937184388163,45.83333333333333,42,2,0,0,288.6,23.47926199261993,312.07926199261993,-930.0,-409.04999999999995,-1339.0500000000002,53,56,59,62,58
train,0.25,1,-1,0.9972857142857143,244.23032005572955,13.541666666666666,0,0,17,5,307.5,23.47926199261993,330.9792619926199,-409.0,-389.94999999999993,-798.9499999999999,70,45,59,56,58
train,0.25,2,-1,0.9945714285714286,178.74156170926062,53.47222222222222,0,0,0,0,259.2,23.47926199261993,282.6792619926199,174.0,-388.2,-214.2,62,53,59,62,52
train,0.25,3,-1,0.9918571428571429,134.7900034690285,60.416666666666664,37,4,0,0,284.6,23.47926199261993,308.07926199261993,-711.0,-386.4,-1097.3999999999999,58,62,57,59,52
train,0.25,4,-1,0.9891428571428571,89.90084094382613,37.5,109,9,0,0,317.2,23.47926199261993,340.6792619926199,-2754.0,-398.5,-3152.5,56,65,47,64,56
train,0.25,5,-1,0.9864285714285714,165.24287260523812,61.80555555555556,0,0,0,0,302.0,23.47926199261993,325.4792619926199,240.0,-411.4,-171.39999999999998,63,49,51,61,64
train,0.25,6,-1,0.9837142857142858,212.16241828426385,52.083333333333336,0,0,55,2,301.1,23.47926199261993,324.57926199261993,-608.0,-411.5,-1019.5,48,54,62,72,52
train,0.25,7,-1,0.981,92.94309444766571,56.25,88,9,0,0,300.8,23.47926199261993,324.2792619926199,-2016.0,-447.0,-2462.9999999999995,49,52,47,68,72
train,0.25,8,-1,0.9782857142857143,140.99814995704935,93.40277777777779,0,0,0,0,301.20000000000005,23.47926199261993,324.67926199261996,519.0,-426.17499999999995,92.82500000000002,56,52,56,53,71
train,0.25,9,-1,0.9755714285714285,90.85814663074979,51.041666666666664,92,11,0,0,255.4,23.47926199261993,278.87926199261994,-2199.0,-403.67499999999995,-2602.6749999999997,54,50,62,71,51
train,0.25,10,-1,0.9728571428571429,180.6875523410496,49.30555555555556,0,0,0,0,253.6,23.47926199261993,277.07926199261993,138.0,-371.35,-233.34999999999997,60,67,61,50,50
train,0.25,11,-1,0.9701428571428572,95.01504729503917,69.09722222222221,65,5,0,0,276.1,23.47926199261993,299.57926199261993,-1323.0,-417.25,-1740.25,46,55,75,50,62
