phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.1,0,-1,1.0,158.82924900193507,31.59722222222222,42,2,0,0,294.79999999999995,23.47926199261993,318.27926199261987,-1053.0,-146.55,-1199.55,70,61,46,64,47
train,0.1,1,-1,0.9972857142857143,237.337264500174,17.36111111111111,0,0,7,2,305.2,23.47926199261993,328.6792619926199,-236.0,-169.69,-405.69000000000005,49,51,62,65,61
train,0.1,2,-1,0.9945714285714286,178.39520754259397,50.34722222222222,0,0,0,0,294.2,23.47926199261993,317.6792619926199,147.0,-168.13,-21.129999999999995,53,52,55,67,61
train,0.1,3,-1,0.9918571428571429,136.7513409611298,58.68055555555556,37,3,0,0,244.09999999999997,23.47926199261993,267.5792619926199,-735.0,-146.19,-881.19,56,74,63,48,47
train,0.1,4,-1,0.9891428571428571,83.71422520072967,32.98611111111111,136,16,0,0,282.9,23.47926199261993,306.3792619926199,-3426.0,-159.13,-3585.13,57,65,54,51,61
train,0.1,5,-1,0.9864285714285714,166.72412260523814,59.375,0,0,0,0,307.1,23.47926199261993,330.57926199261993,216.0,-160.72,55.27999999999998,59,61,55,49,64
train,0.1,6,-1,0.9837142857142858,212.83411967315263,49.65277777777778,0,0,57,2,247.9,23.47926199261993,271.37926199261994,-657.0,-159.55,-816.55,48,74,51,60,55
train,0.1,7,-1,0.981,100.94810838591563,60.06944444444444,83,9,0,0,261.70000000000005,23.47926199261993,285.17926199261996,-1833.0,-153.54,-1986.5400000000002,52,64,70,52,50
train,0.1,8,-1,0.9782857142857143,160.84189995704938,82.98611111111111,0,0,0,0,250.9,23.47926199261993,274.37926199261994,429.0,-160.57,268.43000000000006,57,55,59,60,57
train,0.1,9,-1,0.9755714285714285,89.80661585599621,43.75,98,12,0,0,276.8,23.47926199261993,300.2792619926199,-2448.0,-158.6,-2606.6,52,73,47,60,56
train,0.1,10,-1,0.9728571428571429,177.85404539660507,50.0,0,0,0,0,273.0,23.47926199261993,296.4792619926199,144.0,-150.88,-6.8799999999999955,68,55,62,47,56
train,0.1,11,-1,0.9701428571428572,91.30766453825075,64.23611111111111,73,8,0,0,308.1,23.47926199261993,331.57926199261993,-1575.0,-160.5,-1735.5000000000005,60,59,60,43,66
train,0.1,12,-1,0.9674285714285714,152.02612881727202,77.08333333333334,0,0,0,0,263.1,23.47926199261993,286.57926199261993,375.0,-152.56,222.44,67,63,45,57,56
train,0.1,13,-1,0.9647142857142857,97.90591614876685,62.5,70,4,0,0,290.79999999999995,23.47926199261993,314.27926199261987,-1521.0,-164.4,-1685.3999999999999,54,56,64,50,64
train,0.1,14,-1,0.962,96.49400475710996,59.375,95,8,0,0,232.7,23.47926199261993,256.1792619926199,-2121.0,-148.61,-2269.61,60,74,47,58,49
train,0.1,15,-1,0.9592857142857143,121.78168189258415,45.83333333333333,80,3,0,0,250.7,23.47926199261993,274.1792619926199,-1848.0,-153.51,-2001.5100000000002,56,64,61,56,51
