baseline,episode,mean_glucose,time_in_range_percent,hypo_count,severe_hyper_count,total_insulin_units,total_reward,episode_length,seed
no_insulin,37,109.82748413085938,64.70588235294117,45,0,0.0,-918.0,288,82
no_insulin,38,202.03285217285156,27.68166089965398,0,0,0.0,-339.0,288,83
no_insulin,39,113.18248748779297,93.0795847750865,4,0,0.0,108.0,288,84
no_insulin,40,116.30817413330078,82.00692041522491,29,0,0.0,-456.0,288,85
no_insulin,41,117.5370864868164,83.73702422145328,24,0,0.0,-354.0,288,86
no_insulin,42,138.11175537109375,84.08304498269896,0,0,0.0,123.0,288,87
no_insulin,43,289.9760437011719,0.3460207612456747,0,129,0.0,-1608.0,288,88
no_insulin,44,118.7409439086914,94.4636678200692,0,0,0.0,204.0,288,89
no_insulin,45,191.96560668945312,31.833910034602077,0,0,0.0,-303.0,288,90
no_insulin,46,128.43365478515625,79.23875432525952,31,0,0.0,-513.0,288,91
no_insulin,47,217.4212646484375,30.79584775086505,0,40,0.0,-632.0,288,92
no_insulin,48,135.01492309570312,87.5432525951557,0,0,0.0,168.0,288,93
no_insulin,49,193.77337646484375,26.29757785467128,0,0,0.0,-351.0,288,94
no_insulin,50,249.78195190429688,17.647058823529413,0,29,0.0,-658.0,288,95
no_insulin,51,134.9153289794922,89.27335640138408,0,0,0.0,180.0,288,96
no_insulin,52,196.77630615234375,43.944636678200695,0,1,0.0,-212.0,288,97
no_insulin,53,141.58860778808594,74.0484429065744,4,0,0.0,-51.0,288,98
no_insulin,54,202.99473571777344,33.56401384083045,0,0,0.0,-288.0,288,99
no_insulin,55,121.53312683105469,68.85813148788927,72,0,0.0,-1290.0,288,100
no_insulin,56,189.7500762939453,30.79584775086505,0,0,0.0,-324.0,288,101
no_insulin,57,76.23129272460938,38.062283737024224,139,0,0.0,-2871.0,288,102
no_insulin,58,174.6565704345703,60.55363321799308,0,0,0.0,-54.0,288,103
no_insulin,59,236.61361694335938,4.498269896193771,0,41,0.0,-868.0,288,104
no_insulin,60,299.32586669921875,3.8062283737024223,0,141,0.0,-1674.0,288,105
no_insulin,61,185.8494110107422,44.29065743944636,0,0,0.0,-195.0,288,106
no_insulin,62,177.80519104003906,56.055363321799305,0,0,0.0,-105.0,288,107
no_insulin,63,228.1030731201172,17.993079584775085,0,6,0.0,-471.0,288,108
no_insulin,64,243.42050170898438,15.570934256055363,0,88,0.0,-1148.0,288,109
no_insulin,65,212.3323211669922,23.875432525951556,0,8,0.0,-436.0,288,110
no_insulin,66,81.90339660644531,42.56055363321799,119,0,0.0,-2493.0,288,111
no_insulin,67,229.34796142578125,29.757785467128027,0,82,0.0,-977.0,288,112
no_insulin,68,312.4822692871094,3.114186851211073,0,214,0.0,-2264.0,288,113
no_insulin,69,239.25802612304688,26.643598615916954,0,61,0.0,-836.0,288,114
no_insulin,70,182.12643432617188,47.75086505190311,0,6,0.0,-213.0,288,115
no_insulin,71,160.6240692138672,76.8166089965398,0,0,0.0,87.0,288,116
no_insulin,72,273.0203857421875,9.688581314878892,0,120,0.0,-1455.0,288,117
no_insulin,73,154.49864196777344,66.08996539792388,0,0,0.0,-6.0,288,118
no_insulin,74,119.5112075805664,80.27681660899654,12,0,0.0,-219.0,288,119
no_insulin,75,186.7627716064453,51.21107266435986,0,0,0.0,-135.0,288,120
no_insulin,76,168.6304931640625,62.9757785467128,0,0,0.0,-33.0,288,121
no_insulin,77,207.8715362548828,31.4878892733564,0,7,0.0,-362.0,288,122
no_insulin,78,74.9617919921875,33.21799307958477,160,0,0.0,-3270.0,288,123
no_insulin,79,259.9588317871094,2.0761245674740483,0,73,0.0,-1145.0,288,124
no_insulin,80,189.8983612060547,28.37370242214533,0,0,0.0,-333.0,288,125
no_insulin,81,136.9805145263672,67.1280276816609,32,0,0.0,-603.0,288,126
no_insulin,82,192.62474060058594,36.67820069204152,0,0,0.0,-261.0,288,127
no_insulin,83,280.52783203125,12.456747404844291,0,176,0.0,-1879.0,288,128
no_insulin,84,127.38585662841797,75.4325259515571,22,0,0.0,-378.0,288,129
no_insulin,85,179.83152770996094,51.21107266435986,0,0,0.0,-135.0,288,130
no_insulin,86,247.08834838867188,16.262975778546714,0,83,0.0,-1102.0,288,131
no_insulin,87,155.20974731445312,82.69896193771626,0,0,0.0,138.0,288,132
no_insulin,88,205.493408203125,23.529411764705884,0,0,0.0,-375.0,288,133
no_insulin,89,109.95014953613281,65.7439446366782,28,0,0.0,-675.0,288,134
no_insulin,90,193.1996307373047,38.062283737024224,0,0,0.0,-249.0,288,135
no_insulin,91,191.70718383789062,44.29065743944636,0,7,0.0,-251.0,288,136
no_insulin,92,94.97911834716797,49.48096885813149,123,0,0.0,-2430.0,288,137
no_insulin,93,188.2552947998047,48.44290657439446,0,0,0.0,-159.0,288,138
no_insulin,94,251.90467834472656,17.647058823529413,0,86,0.0,-1114.0,288,139
no_insulin,95,212.67208862304688,30.79584775086505,0,0,0.0,-312.0,288,140
no_insulin,96,172.37303161621094,50.865051903114185,0,0,0.0,-138.0,288,141
no_insulin,97,261.6694030761719,14.878892733564014,0,108,0.0,-1314.0,288,142
no_insulin,98,203.9383087158203,32.17993079584775,0,6,0.0,-348.0,288,143
no_insulin,99,76.10739135742188,35.6401384083045,135,0,0.0,-2853.0,288,144
no_insulin,0,178.54415893554688,18.685121107266436,41,0,0.0,-1185.0,288,46
no_insulin,1,281.4766845703125,11.418685121107266,0,152,0.0,-1696.0,288,47
no_insulin,2,229.92723083496094,15.916955017301039,0,25,0.0,-641.0,288,48
no_insulin,3,179.9546661376953,41.86851211072664,0,0,0.0,-216.0,288,49
no_insulin,4,101.87944793701172,55.36332179930796,58,0,0.0,-1296.0,288,50
no_insulin,5,214.82058715820312,24.913494809688583,0,13,0.0,-467.0,288,51
no_insulin,6,257.2738037109375,27.335640138408305,0,106,0.0,-1190.0,288,52
no_insulin,7,122.9586410522461,79.23875432525952,19,0,0.0,-321.0,288,53
no_insulin,8,194.42030334472656,35.294117647058826,0,0,0.0,-273.0,288,54
no_insulin,9,123.0676498413086,92.73356401384083,0,0,0.0,195.0,288,55
no_insulin,10,219.38397216796875,26.643598615916954,0,0,0.0,-348.0,288,56
no_insulin,11,128.3492431640625,95.50173010380622,0,0,0.0,240.0,288,57
no_insulin,12,187.79783630371094,55.70934256055364,0,38,0.0,-403.0,288,58
no_insulin,13,117.54218292236328,74.74048442906575,32,0,0.0,-573.0,288,59
no_insulin,14,109.11756896972656,71.62629757785467,55,0,0.0,-1029.0,288,60
no_insulin,15,132.34915161132812,45.32871972318339,68,6,0.0,-1503.0,288,61
no_insulin,16,148.51507568359375,64.70588235294117,28,0,0.0,-573.0,288,62
no_insulin,17,238.00430297851562,34.602076124567475,0,106,0.0,-1127.0,288,63
no_insulin,18,166.00315856933594,71.62629757785467,0,0,0.0,42.0,288,64
no_insulin,19,119.96700286865234,30.44982698961938,88,0,0.0,-1986.0,288,65
no_insulin,20,120.1230239868164,97.2318339100346,1,0,0.0,225.0,288,66
no_insulin,21,120.4538803100586,92.38754325259515,1,0,0.0,177.0,288,67
no_insulin,22,174.9796142578125,51.55709342560554,0,0,0.0,-132.0,288,68
no_insulin,23,99.91271209716797,56.055363321799305,123,0,0.0,-2319.0,288,69
no_insulin,24,148.17938232421875,84.08304498269896,0,0,0.0,150.0,288,70
no_insulin,25,191.7789764404297,52.94117647058823,0,31,0.0,-383.0,288,71
no_insulin,26,225.7936248779297,19.031141868512112,0,9,0.0,-486.0,288,72
no_insulin,27,169.08680725097656,62.62975778546713,0,0,0.0,-36.0,288,73
no_insulin,28,308.0836486816406,4.844290657439446,0,202,0.0,-2153.0,288,74
no_insulin,29,189.8966064453125,40.484429065743946,0,0,0.0,-228.0,288,75
no_insulin,30,118.91893005371094,83.39100346020761,5,0,0.0,-27.0,288,76
no_insulin,31,62.24530792236328,15.916955017301039,213,0,0.0,-4365.0,288,77
no_insulin,32,147.1458282470703,79.23875432525952,0,0,0.0,90.0,288,78
no_insulin,33,225.97584533691406,15.22491349480969,0,14,0.0,-559.0,288,79
no_insulin,34,202.9622344970703,34.94809688581315,0,0,0.0,-276.0,288,80
no_insulin,35,231.69268798828125,19.377162629757784,0,3,0.0,-435.0,288,81
no_insulin,36,109.82748413085938,64.70588235294117,45,0,0.0,-918.0,288,82
no_insulin,37,202.03285217285156,27.68166089965398,0,0,0.0,-339.0,288,83
no_insulin,38,113.18248748779297,93.0795847750865,4,0,0.0,108.0,288,84
no_insulin,39,116.30817413330078,82.00692041522491,29,0,0.0,-456.0,288,85
no_insulin,40,117.5370864868164,83.73702422145328,24,0,0.0,-354.0,288,86
no_insulin,41,138.11175537109375,84.08304498269896,0,0,0.0,123.0,288,87
no_insulin,42,289.9760437011719,0.3460207612456747,0,129,0.0,-1608.0,288,88
no_insulin,43,118.7409439086914,94.4636678200692,0,0,0.0,204.0,288,89
no_insulin,44,191.96560668945312,31.833910034602077,0,0,0.0,-303.0,288,90
no_insulin,45,128.43365478515625,79.23875432525952,31,0,0.0,-513.0,288,91
no_insulin,46,217.4212646484375,30.79584775086505,0,40,0.0,-632.0,288,92
no_insulin,47,135.01492309570312,87.5432525951557,0,0,0.0,168.0,288,93
no_insulin,48,193.77337646484375,26.29757785467128,0,0,0.0,-351.0,288,94
no_insulin,49,249.78195190429688,17.647058823529413,0,29,0.0,-658.0,288,95
no_insulin,50,134.9153289794922,89.27335640138408,0,0,0.0,180.0,288,96
no_insulin,51,196.77630615234375,43.944636678200695,0,1,0.0,-212.0,288,97
no_insulin,52,141.58860778808594,74.0484429065744,4,0,0.0,-51.0,288,98
no_insulin,53,202.99473571777344,33.56401384083045,0,0,0.0,-288.0,288,99
no_insulin,54,121.53312683105469,68.85813148788927,72,0,0.0,-1290.0,288,100
no_insulin,55,189.7500762939453,30.79584775086505,0,0,0.0,-324.0,288,101
no_insulin,56,76.23129272460938,38.062283737024224,139,0,0.0,-2871.0,288,102
no_insulin,57,174.6565704345703,60.55363321799308,0,0,0.0,-54.0,288,103
no_insulin,58,236.61361694335938,4.498269896193771,0,41,0.0,-868.0,288,104
no_insulin,59,299.32586669921875,3.8062283737024223,0,141,0.0,-1674.0,288,105
no_insulin,60,185.8494110107422,44.29065743944636,0,0,0.0,-195.0,288,106
no_insulin,61,177.80519104003906,56.055363321799305,0,0,0.0,-105.0,288,107
no_insulin,62,228.1030731201172,17.993079584775085,0,6,0.0,-471.0,288,108
no_insulin,63,243.42050170898438,15.570934256055363,0,88,0.0,-1148.0,288,109
no_insulin,64,212.3323211669922,23.875432525951556,0,8,0.0,-436.0,288,110
no_insulin,65,81.90339660644531,42.56055363321799,119,0,0.0,-2493.0,288,111
no_insulin,66,229.34796142578125,29.757785467128027,0,82,0.0,-977.0,288,112
no_insulin,67,312.4822692871094,3.114186851211073,0,214,0.0,-2264.0,288,113
no_insulin,68,239.25802612304688,26.643598615916954,0,61,0.0,-836.0,288,114
no_insulin,69,182.12643432617188,47.75086505190311,0,6,0.0,-213.0,288,115
no_insulin,70,160.6240692138672,76.8166089965398,0,0,0.0,87.0,288,116
no_insulin,71,273.0203857421875,9.688581314878892,0,120,0.0,-1455.0,288,117
no_insulin,72,154.49864196777344,66.08996539792388,0,0,0.0,-6.0,288,118
no_insulin,73,119.5112075805664,80.27681660899654,12,0,0.0,-219.0,288,119
no_insulin,74,186.7627716064453,51.21107266435986,0,0,0.0,-135.0,288,120
no_insulin,75,168.6304931640625,62.9757785467128,0,0,0.0,-33.0,288,121
no_insulin,76,207.8715362548828,31.4878892733564,0,7,0.0,-362.0,288,122
no_insulin,77,74.9617919921875,33.21799307958477,160,0,0.0,-3270.0,288,123
no_insulin,78,259.9588317871094,2.0761245674740483,0,73,0.0,-1145.0,288,124
no_insulin,79,189.8983612060547,28.37370242214533,0,0,0.0,-333.0,288,125
no_insulin,80,136.9805145263672,67.1280276816609,32,0,0.0,-603.0,288,126
no_insulin,81,192.62474060058594,36.67820069204152,0,0,0.0,-261.0,288,127
no_insulin,82,280.52783203125,12.456747404844291,0,176,0.0,-1879.0,288,128
no_insulin,83,127.38585662841797,75.4325259515571,22,0,0.0,-378.0,288,129
no_insulin,84,179.83152770996094,51.21107266435986,0,0,0.0,-135.0,288,130
no_insulin,85,247.08834838867188,16.262975778546714,0,83,0.0,-1102.0,288,131
no_insulin,86,155.20974731445312,82.69896193771626,0,0,0.0,138.0,288,132
no_insulin,87,205.493408203125,23.529411764705884,0,0,0.0,-375.0,288,133
no_insulin,88,109.95014953613281,65.7439446366782,28,0,0.0,-675.0,288,134
no_insulin,89,193.1996307373047,38.062283737024224,0,0,0.0,-249.0,288,135
no_insulin,90,191.70718383789062,44.29065743944636,0,7,0.0,-251.0,288,136
no_insulin,91,94.97911834716797,49.48096885813149,123,0,0.0,-2430.0,288,137
no_insulin,92,188.2552947998047,48.44290657439446,0,0,0.0,-159.0,288,138
no_insulin,93,251.90467834472656,17.647058823529413,0,86,0.0,-1114.0,288,139
no_insulin,94,212.67208862304688,30.79584775086505,0,0,0.0,-312.0,288,140
no_insulin,95,172.37303161621094,50.865051903114185,0,0,0.0,-138.0,288,141
no_insulin,96,261.6694030761719,14.878892733564014,0,108,0.0,-1314.0,288,142
no_insulin,97,203.9383087158203,32.17993079584775,0,6,0.0,-348.0,288,143
no_insulin,98,76.10739135742188,35.6401384083045,135,0,0.0,-2853.0,288,144
no_insulin,99,236.24851989746094,17.993079584775085,0,25,0.0,-623.0,288,145
single_threshold,0,204.138671875,30.44982698961938,0,8,38.4,-382.84000000000003,288,42
single_threshold,1,201.4688262939453,16.262975778546714,0,0,33.6,-441.36,288,43
single_threshold,2,209.4861297607422,33.21799307958477,0,25,33.6,-494.36,288,44
single_threshold,3,101.42931365966797,62.28373702422145,60,0,0.0,-1263.0,288,45
single_threshold,4,168.64535522460938,23.18339100346021,41,0,33.6,-1149.3600000000001,288,46
single_threshold,5,259.5409240722656,11.418685121107266,0,93,47.99999999999999,-1228.8000000000002,288,47
single_threshold,6,212.37643432617188,21.10726643598616,0,2,43.199999999999996,-416.32000000000005,288,48
single_threshold,7,165.7290496826172,57.09342560553633,0,0,14.399999999999999,-112.44,288,49
single_threshold,8,99.35193634033203,53.63321799307958,61,0,4.8,-1377.48,288,50
single_threshold,9,196.18508911132812,39.792387543252595,0,0,28.8,-236.88,288,51
single_threshold,10,249.14707946777344,27.335640138408305,0,99,38.4,-1137.8400000000001,288,52
single_threshold,11,118.20577239990234,71.97231833910034,30,0,4.8,-612.48,288,53
single_threshold,12,185.75466918945312,44.982698961937714,0,0,24.0,-191.4,288,54
single_threshold,13,123.0676498413086,92.73356401384083,0,0,0.0,195.0,288,55
single_threshold,14,206.1514892578125,31.833910034602077,0,0,38.4,-306.84000000000003,288,56
single_threshold,15,128.3492431640625,95.50173010380622,0,0,0.0,240.0,288,57
single_threshold,16,182.07705688476562,58.477508650519034,0,32,24.0,-333.40000000000003,288,58
single_threshold,17,116.73664855957031,75.4325259515571,32,0,4.8,-567.48,288,59
single_threshold,18,109.11756896972656,71.62629757785467,55,0,0.0,-1029.0,288,60
single_threshold,19,131.0247039794922,45.32871972318339,68,4,14.399999999999999,-1488.44,288,61
single_threshold,20,142.3814697265625,64.70588235294117,34,0,9.6,-669.96,288,62
single_threshold,21,227.98313903808594,34.602076124567475,0,71,38.4,-850.8400000000001,288,63
single_threshold,22,164.39132690429688,74.39446366782006,0,0,14.399999999999999,64.56,288,64
single_threshold,23,114.07134246826172,32.17993079584775,101,0,9.6,-2190.96,288,65
single_threshold,24,120.1230239868164,97.2318339100346,1,0,0.0,225.0,288,66
single_threshold,25,120.45247650146484,92.38754325259515,1,0,4.8,176.52,288,67
single_threshold,26,166.55638122558594,55.36332179930796,0,0,19.2,-100.91999999999999,288,68
single_threshold,27,99.91271209716797,56.055363321799305,123,0,0.0,-2319.0,288,69
single_threshold,28,147.9594268798828,84.08304498269896,0,0,9.6,149.04000000000002,288,70
single_threshold,29,186.20375061035156,52.94117647058823,0,13,28.8,-241.88,288,71
single_threshold,30,207.78030395507812,20.41522491349481,0,0,43.199999999999996,-406.32000000000005,288,72
single_threshold,31,164.87643432617188,66.43598615916954,0,0,14.399999999999999,-4.439999999999994,288,73
single_threshold,32,282.64404296875,4.844290657439446,0,150,52.79999999999999,-1742.2800000000002,288,74
single_threshold,33,173.1215362548828,61.24567474048443,0,0,19.2,-49.91999999999999,288,75
single_threshold,34,118.91893005371094,83.39100346020761,5,0,0.0,-27.0,288,76
single_threshold,35,62.24530792236328,15.916955017301039,213,0,0.0,-4365.0,288,77
single_threshold,36,136.3167724609375,75.77854671280276,7,0,9.6,-78.96000000000001,288,78
single_threshold,37,206.1443328857422,22.491349480968857,0,10,38.4,-467.84000000000003,288,79
single_threshold,38,193.87936401367188,34.94809688581315,0,0,33.6,-279.36,288,80
single_threshold,39,214.5980682373047,19.377162629757784,0,0,43.199999999999996,-415.32000000000005,288,81
single_threshold,40,106.41127014160156,61.5916955017301,49,0,4.8,-1044.48,288,82
single_threshold,41,187.1678009033203,46.71280276816609,0,0,24.0,-176.4,288,83
single_threshold,42,113.18248748779297,93.0795847750865,4,0,0.0,108.0,288,84
single_threshold,43,116.30817413330078,82.00692041522491,29,0,0.0,-456.0,288,85
single_threshold,44,117.5370864868164,83.73702422145328,24,0,0.0,-354.0,288,86
single_threshold,45,137.8018798828125,84.08304498269896,0,0,9.6,122.04000000000002,288,87
single_threshold,46,263.8684997558594,0.3460207612456747,0,71,57.59999999999999,-1149.7600000000002,288,88
single_threshold,47,118.7409439086914,94.4636678200692,0,0,0.0,204.0,288,89
single_threshold,48,173.9614715576172,53.63321799307958,0,0,24.0,-116.40000000000003,288,90
single_threshold,49,128.43365478515625,79.23875432525952,31,0,0.0,-513.0,288,91
single_threshold,50,201.0779571533203,37.37024221453287,0,5,33.6,-298.36,288,92
single_threshold,51,133.28758239746094,87.19723183391004,2,0,4.8,119.52000000000001,288,93
single_threshold,52,180.5360107421875,51.21107266435986,0,0,19.2,-136.92000000000002,288,94
single_threshold,53,231.45571899414062,17.647058823529413,0,1,47.99999999999999,-438.80000000000007,288,95
single_threshold,54,134.9153289794922,89.27335640138408,0,0,0.0,180.0,288,96
single_threshold,55,188.3463592529297,43.944636678200695,0,0,33.6,-207.35999999999996,288,97
single_threshold,56,140.70834350585938,75.4325259515571,4,0,4.8,-39.480000000000004,288,98
single_threshold,57,191.24246215820312,42.90657439446367,0,0,28.8,-209.88,288,99
single_threshold,58,121.53312683105469,68.85813148788927,72,0,0.0,-1290.0,288,100
single_threshold,59,170.8266143798828,50.51903114186851,12,0,24.0,-365.4,288,101
single_threshold,60,76.23129272460938,38.062283737024224,139,0,0.0,-2871.0,288,102
single_threshold,61,169.02378845214844,65.39792387543253,0,0,19.2,-13.919999999999991,288,103
single_threshold,62,211.9822998046875,15.570934256055363,0,1,43.199999999999996,-456.32000000000005,288,104
single_threshold,63,281.1507568359375,3.8062283737024223,0,125,52.79999999999999,-1551.2800000000002,288,105
single_threshold,64,174.4349822998047,58.477508650519034,0,0,24.0,-74.39999999999999,288,106
single_threshold,65,172.8216094970703,56.055363321799305,0,0,24.0,-107.39999999999999,288,107
single_threshold,66,208.9748992919922,23.529411764705884,0,1,38.4,-386.84000000000003,288,108
single_threshold,67,227.5884552001953,28.719723183391004,0,72,33.6,-909.36,288,109
single_threshold,68,190.3004913330078,38.062283737024224,0,0,33.6,-252.36,288,110
single_threshold,69,81.90339660644531,42.56055363321799,119,0,0.0,-2493.0,288,111
single_threshold,70,215.4949951171875,30.79584775086505,0,27,38.4,-531.84,288,112
single_threshold,71,291.0320739746094,3.114186851211073,0,178,57.59999999999999,-1981.7600000000002,288,113
single_threshold,72,225.54437255859375,26.643598615916954,0,29,38.4,-583.84,288,114
single_threshold,73,173.90599060058594,47.75086505190311,0,0,28.8,-167.88000000000002,288,115
single_threshold,74,150.3430938720703,84.42906574394463,0,0,9.6,152.04,288,116
single_threshold,75,250.11410522460938,9.688581314878892,0,63,52.79999999999999,-1004.2800000000001,288,117
single_threshold,76,146.41006469726562,70.93425605536332,0,0,9.6,11.039999999999992,288,118
single_threshold,77,119.5112075805664,80.27681660899654,12,0,0.0,-219.0,288,119
single_threshold,78,181.09805297851562,55.36332179930796,0,0,24.0,-101.40000000000002,288,120
single_threshold,79,160.0436248779297,77.50865051903114,0,0,9.6,92.03999999999999,288,121
single_threshold,80,199.17857360839844,31.4878892733564,0,0,28.8,-308.88,288,122
single_threshold,81,74.9617919921875,33.21799307958477,160,0,0.0,-3270.0,288,123
single_threshold,82,233.3679656982422,21.10726643598616,0,24,43.199999999999996,-592.32,288,124
single_threshold,83,180.04525756835938,38.4083044982699,0,0,24.0,-248.39999999999998,288,125
single_threshold,84,135.7948760986328,67.82006920415225,36,0,9.6,-660.96,288,126
single_threshold,85,179.9604034423828,47.75086505190311,0,0,19.2,-166.92000000000002,288,127
single_threshold,86,261.996826171875,15.916955017301039,0,137,43.199999999999996,-1541.3200000000002,288,128
single_threshold,87,123.4808349609375,70.93425605536332,29,0,4.8,-585.48,288,129
single_threshold,88,165.65576171875,68.16608996539793,0,0,14.399999999999999,10.559999999999988,288,130
single_threshold,89,227.9601593017578,16.608996539792386,0,16,47.99999999999999,-567.8000000000001,288,131
single_threshold,90,154.36370849609375,82.69896193771626,0,0,9.6,137.04000000000002,288,132
single_threshold,91,185.70147705078125,35.294117647058826,0,0,33.6,-276.36,288,133
single_threshold,92,109.95014953613281,65.7439446366782,28,0,0.0,-675.0,288,134
single_threshold,93,178.05714416503906,46.02076124567474,0,0,24.0,-182.4,288,135
single_threshold,94,177.99354553222656,42.21453287197232,0,2,28.8,-270.88,288,136
single_threshold,95,94.97911834716797,49.48096885813149,123,0,0.0,-2430.0,288,137
single_threshold,96,171.27261352539062,52.24913494809689,3,0,24.0,-200.4,288,138
single_threshold,97,234.81007385253906,17.647058823529413,0,71,43.199999999999996,-998.32,288,139
single_threshold,98,199.50277709960938,31.141868512110726,0,0,38.4,-312.84000000000003,288,140
single_threshold,99,161.3114471435547,60.89965397923876,0,0,14.399999999999999,-67.44,288,141
single_threshold,0,201.4688262939453,16.262975778546714,0,0,33.6,-441.36,288,43
single_threshold,1,209.4861297607422,33.21799307958477,0,25,33.6,-494.36,288,44
single_threshold,2,101.42931365966797,62.28373702422145,60,0,0.0,-1263.0,288,45
single_threshold,3,168.64535522460938,23.18339100346021,41,0,33.6,-1149.3600000000001,288,46
single_threshold,4,259.5409240722656,11.418685121107266,0,93,47.99999999999999,-1228.8000000000002,288,47
single_threshold,5,212.37643432617188,21.10726643598616,0,2,43.199999999999996,-416.32000000000005,288,48
single_threshold,6,165.7290496826172,57.09342560553633,0,0,14.399999999999999,-112.44,288,49
single_threshold,7,99.35193634033203,53.63321799307958,61,0,4.8,-1377.48,288,50
single_threshold,8,196.18508911132812,39.792387543252595,0,0,28.8,-236.88,288,51
single_threshold,9,249.14707946777344,27.335640138408305,0,99,38.4,-1137.8400000000001,288,52
single_threshold,10,118.20577239990234,71.97231833910034,30,0,4.8,-612.48,288,53
single_threshold,11,185.75466918945312,44.982698961937714,0,0,24.0,-191.4,288,54
single_threshold,12,123.0676498413086,92.73356401384083,0,0,0.0,195.0,288,55
single_threshold,13,206.1514892578125,31.833910034602077,0,0,38.4,-306.84000000000003,288,56
single_threshold,14,128.3492431640625,95.50173010380622,0,0,0.0,240.0,288,57
single_threshold,15,182.07705688476562,58.477508650519034,0,32,24.0,-333.40000000000003,288,58
single_threshold,16,116.73664855957031,75.4325259515571,32,0,4.8,-567.48,288,59
single_threshold,17,109.11756896972656,71.62629757785467,55,0,0.0,-1029.0,288,60
single_threshold,18,131.0247039794922,45.32871972318339,68,4,14.399999999999999,-1488.44,288,61
single_threshold,19,142.3814697265625,64.70588235294117,34,0,9.6,-669.96,288,62
single_threshold,20,227.98313903808594,34.602076124567475,0,71,38.4,-850.8400000000001,288,63
single_threshold,21,164.39132690429688,74.39446366782006,0,0,14.399999999999999,64.56,288,64
single_threshold,22,114.07134246826172,32.17993079584775,101,0,9.6,-2190.96,288,65
single_threshold,23,120.1230239868164,97.2318339100346,1,0,0.0,225.0,288,66
single_threshold,24,120.45247650146484,92.38754325259515,1,0,4.8,176.52,288,67
single_threshold,25,166.55638122558594,55.36332179930796,0,0,19.2,-100.91999999999999,288,68
single_threshold,26,99.91271209716797,56.055363321799305,123,0,0.0,-2319.0,288,69
single_threshold,27,147.9594268798828,84.08304498269896,0,0,9.6,149.04000000000002,288,70
single_threshold,28,186.20375061035156,52.94117647058823,0,13,28.8,-241.88,288,71
single_threshold,29,207.78030395507812,20.41522491349481,0,0,43.199999999999996,-406.32000000000005,288,72
single_threshold,30,164.87643432617188,66.43598615916954,0,0,14.399999999999999,-4.439999999999994,288,73
single_threshold,31,282.64404296875,4.844290657439446,0,150,52.79999999999999,-1742.2800000000002,288,74
single_threshold,32,173.1215362548828,61.24567474048443,0,0,19.2,-49.91999999999999,288,75
single_threshold,33,118.91893005371094,83.39100346020761,5,0,0.0,-27.0,288,76
single_threshold,34,62.24530792236328,15.916955017301039,213,0,0.0,-4365.0,288,77
single_threshold,35,136.3167724609375,75.77854671280276,7,0,9.6,-78.96000000000001,288,78
single_threshold,36,206.1443328857422,22.491349480968857,0,10,38.4,-467.84000000000003,288,79
single_threshold,37,193.87936401367188,34.94809688581315,0,0,33.6,-279.36,288,80
single_threshold,38,214.5980682373047,19.377162629757784,0,0,43.199999999999996,-415.32000000000005,288,81
single_threshold,39,106.41127014160156,61.5916955017301,49,0,4.8,-1044.48,288,82
single_threshold,40,187.1678009033203,46.71280276816609,0,0,24.0,-176.4,288,83
single_threshold,41,113.18248748779297,93.0795847750865,4,0,0.0,108.0,288,84
single_threshold,42,116.30817413330078,82.00692041522491,29,0,0.0,-456.0,288,85
single_threshold,43,117.5370864868164,83.73702422145328,24,0,0.0,-354.0,288,86
single_threshold,44,137.8018798828125,84.08304498269896,0,0,9.6,122.04000000000002,288,87
single_threshold,45,263.8684997558594,0.3460207612456747,0,71,57.59999999999999,-1149.7600000000002,288,88
single_threshold,46,118.7409439086914,94.4636678200692,0,0,0.0,204.0,288,89
single_threshold,47,173.9614715576172,53.63321799307958,0,0,24.0,-116.40000000000003,288,90
single_threshold,48,128.43365478515625,79.23875432525952,31,0,0.0,-513.0,288,91
single_threshold,49,201.0779571533203,37.37024221453287,0,5,33.6,-298.36,288,92
single_threshold,50,133.28758239746094,87.19723183391004,2,0,4.8,119.52000000000001,288,93
single_threshold,51,180.5360107421875,51.21107266435986,0,0,19.2,-136.92000000000002,288,94
single_threshold,52,231.45571899414062,17.647058823529413,0,1,47.99999999999999,-438.80000000000007,288,95
single_threshold,53,134.9153289794922,89.27335640138408,0,0,0.0,180.0,288,96
single_threshold,54,188.3463592529297,43.944636678200695,0,0,33.6,-207.35999999999996,288,97
single_threshold,55,140.70834350585938,75.4325259515571,4,0,4.8,-39.480000000000004,288,98
single_threshold,56,191.24246215820312,42.90657439446367,0,0,28.8,-209.88,288,99
single_threshold,57,121.53312683105469,68.85813148788927,72,0,0.0,-1290.0,288,100
single_threshold,58,170.8266143798828,50.51903114186851,12,0,24.0,-365.4,288,101
single_threshold,59,76.23129272460938,38.062283737024224,139,0,0.0,-2871.0,288,102
single_threshold,60,169.02378845214844,65.39792387543253,0,0,19.2,-13.919999999999991,288,103
single_threshold,61,211.9822998046875,15.570934256055363,0,1,43.199999999999996,-456.32000000000005,288,104
single_threshold,62,281.1507568359375,3.8062283737024223,0,125,52.79999999999999,-1551.2800000000002,288,105
single_threshold,63,174.4349822998047,58.477508650519034,0,0,24.0,-74.39999999999999,288,106
single_threshold,64,172.8216094970703,56.055363321799305,0,0,24.0,-107.39999999999999,288,107
