phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.25,0,-1,1.0,182.717065043975,51.041666666666664,0,0,0,0,281.70000000000005,23.47926199261993,305.17926199261996,153.0,-408.47499999999997,-255.475,52,48,64,73,51
train,0.25,1,-1,0.9972857142857143,186.931751385857,48.61111111111111,0,0,0,0,258.6,23.47926199261993,282.07926199261993,132.0,-378.825,-246.825,60,65,59,51,53
train,0.25,2,-1,0.9945714285714286,83.40623154324966,43.05555555555556,129,10,0,0,273.2,23.47926199261993,296.6792619926199,-3117.0,-411.15,-3528.15,58,51,58,59,62
train,0.25,3,-1,0.9918571428571429,153.93915266084272,42.01388888888889,42,2,0,0,254.9,23.47926199261993,278.37926199261994,-963.0,-415.0,-1378.0,56,60,46,62,64
train,0.25,4,-1,0.9891428571428571,244.80948672239623,14.23611111111111,0,0,31,8,274.9,23.47926199261993,298.3792619926199,-599.0,-402.5,-1001.5,54,59,57,62,56
train,0.25,5,-1,0.9864285714285714,184.51170059814953,44.44444444444444,0,0,0,0,274.9,23.47926199261993,298.3792619926199,96.0,-382.47499999999997,-286.47499999999997,57,67,62,47,55
train,0.25,6,-1,0.9837142857142858,148.1790717520061,59.72222222222222,30,2,0,0,265.20000000000005,23.47926199261993,288.67926199261996,-528.0,-387.85,-915.85,59,63,54,58,54
train,0.25,7,-1,0.981,84.76876925376862,36.11111111111111,120,11,0,0,290.8,23.47926199261993,314.2792619926199,-3036.0,-378.55,-3414.55,59,62,62,55,50
train,0.25,8,-1,0.9782857142857143,183.18367121634935,53.47222222222222,0,0,0,0,238.2,23.47926199261993,261.6792619926199,174.0,-390.525,-216.52499999999998,62,55,54,64,53
train,0.25,9,-1,0.9755714285714285,234.92075601793633,34.02777777777778,0,0,81,3,279.20000000000005,23.47926199261993,302.67926199261996,-1128.0,-406.125,-1534.1250000000002,56,62,57,48,65
train,0.25,10,-1,0.9728571428571429,88.31150434972325,48.61111111111111,92,10,0,0,315.7,23.47926199261993,339.1792619926199,-2235.0,-435.75,-2670.7500000000005,53,46,59,60,70
