phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.25,0,-1,1.0,178.97127699177057,35.76388888888889,0,0,0,0,310.0,23.47926199261993,333.4792619926199,21.0,-384.5,-363.5,55,66,61,54,52
train,0.25,1,-1,0.9972857142857144,174.71602337730857,61.458333333333336,0,0,0,0,254.2,23.47926199261993,277.6792619926199,243.0,-407.05,-164.04999999999998,62,44,65,55,62
train,0.25,2,-1,0.9945714285714286,182.49199444141263,56.59722222222222,0,0,0,0,249.2,23.47926199261993,272.67926199262,201.0,-391.3,-190.3,63,64,54,43,64
train,0.25,3,-1,0.9918571428571428,85.39923511815697,44.09722222222222,126,15,0,0,274.8,23.47926199261993,298.2792619926199,-3036.0,-381.82499999999993,-3417.825,56,56,67,64,45
train,0.25,4,-1,0.9891428571428572,150.81895424994616,37.5,42,2,0,0,284.8,23.47926199261993,308.2792619926199,-1002.0,-392.275,-1394.275,60,57,57,59,55
train,0.25,5,-1,0.9864285714285714,250.99004227795209,11.458333333333332,0,0,44,16,293.7,23.47926199261993,317.1792619926199,-805.0,-387.975,-1192.975,63,57,55,58,55
train,0.25,6,-1,0.9837142857142858,187.9339228203719,43.05555555555556,0,0,0,0,272.3,23.47926199261993,295.7792619926199,84.0,-414.85,-330.85,45,65,64,52,62
train,0.25,7,-1,0.981,134.62277829495554,59.02777777777778,47,7,0,0,261.0,23.47926199261993,284.4792619926199,-957.0,-383.775,-1340.775,62,58,62,51,55
train,0.25,8,-1,0.9782857142857144,85.55354395669809,31.25,125,17,0,0,266.6,23.47926199261993,290.07926199261993,-3213.0,-394.225,-3607.225,56,62,60,53,57
train,0.25,9,-1,0.9755714285714284,154.23523371634923,64.93055555555556,8,2,0,0,318.7,23.47926199261993,342.1792619926199,72.0,-379.4,-307.4,61,52,69,58,48
train,0.25,10,-1,0.9728571428571428,215.21784578249267,49.65277777777778,0,0,55,2,276.20000000000005,23.47926199261993,299.67926199262,-629.0,-403.175,-1032.175,57,55,67,46,63
train,0.25,11,-1,0.9701428571428572,96.5168304184603,59.02777777777778,88,8,0,0,267.3,23.47926199261993,290.7792619926199,-1968.0,-369.5,-2337.4999999999995,71,45,61,67,44
train,0.25,12,-1,0.9674285714285714,154.3137749570494,88.88888888888889,0,0,0,0,245.2,23.47926199261993,268.6792619926199,480.0,-383.425,96.575,57,63,64,51,53
train,0.25,13,-1,0.9647142857142856,97.03937676545598,58.68055555555556,83,9,0,0,278.1,23.47926199261993,301.57926199261993,-1869.0,-360.025,-2229.025,78,58,49,50,53
train,0.25,14,-1,0.962,172.0498787299385,52.43055555555556,0,0,0,0,274.0,23.47926199261993,297.4792619926199,165.0,-431.9,-266.9,41,58,66,59,64
train,0.25,15,-1,0.9592857142857144,91.56372030772135,64.93055555555556,66,7,0,0,254.8,23.47926199261993,278.2792619926199,-1416.0,-402.6,-1818.6,62,55,56,51,64
train,0.25,16,-1,0.9565714285714286,141.15338576171638,71.875,2,1,0,0,270.9,23.47926199261993,294.3792619926199,240.0,-420.3,-180.3,51,67,47,55,68
train,0.25,17,-1,0.9538571428571428,96.30332787306077,64.93055555555556,75,5,0,0,305.70000000000005,23.47926199261993,329.17926199262,-1602.0,-393.4,-1995.4,69,58,45,52,64
train,0.25,18,-1,0.9511428571428572,90.5112135414584,54.16666666666666,108,7,0,0,283.9,23.47926199261993,307.3792619926199,-2484.0,-399.775,-2883.775,53,63,62,51,59
train,0.25,19,-1,0.9484285714285714,116.1292684313093,45.48611111111111,83,6,0,0,268.0,23.47926199261993,291.4792619926199,-1950.0,-396.95,-2346.9500000000003,57,58,62,53,58
train,0.25,20,-1,0.9457142857142856,123.85691458749528,62.15277777777778,58,6,0,0,296.6,23.47926199261993,320.07926199261993,-1203.0,-385.15,-1588.15,63,63,54,50,58
train,0.25,21,-1,0.943,202.29086913351347,39.58333333333333,0,0,20,1,255.4,23.47926199261993,278.8792619926199,-226.0,-343.925,-569.925,72,64,57,54,41
train,0.25,22,-1,0.9402857142857144,135.66809762759593,88.88888888888889,0,0,0,0,254.90000000000003,23.47926199261993,278.37926199261994,471.0,-340.54999999999995,130.45,73,68,54,51,42
train,0.25,23,-1,0.9375714285714286,109.57245918675524,30.90277777777778,115,10,0,0,249.1,23.47926199261993,272.5792619926199,-2871.0,-395.65,-3266.65,54,58,65,57,54
train,0.25,24,-1,0.9348571428571428,88.76968794308634,54.513888888888886,78,9,0,0,266.1,23.47926199261993,289.57926199261993,-1848.0,-397.85,-2245.85,54,62,55,63,54
train,0.25,25,-1,0.9321428571428572,86.4666214428578,50.69444444444444,94,10,0,0,314.6,23.47926199261993,338.07926199261993,-2250.0,-417.125,-2667.125,60,50,51,62,65
train,0.25,26,-1,0.9294285714285714,146.88511122856627,79.16666666666666,0,0,0,0,256.5,23.47926199261993,279.9792619926199,396.0,-387.225,8.774999999999999,65,60,49,57,57
train,0.25,27,-1,0.9267142857142856,86.93888962246382,53.125,128,2,0,0,263.5,23.47926199261993,286.9792619926199,-2922.0,-363.7,-3285.7,64,65,61,50,48
train,0.25,28,-1,0.924,112.07687937567596,92.01388888888889,9,2,0,0,268.0,23.47926199261993,291.4792619926199,249.0,-386.05,-137.04999999999998,65,55,54,60,54
train,0.25,29,-1,0.9212857142857144,148.87525547948417,42.01388888888889,24,5,0,0,247.8,23.47926199261993,271.2792619926199,-585.0,-377.725,-962.725,62,54,67,56,49
train,0.25,30,-1,0.9185714285714286,179.56322944936176,47.91666666666667,0,0,0,0,274.3,23.47926199261993,297.7792619926199,126.0,-390.55,-264.55,71,54,47,54,62
train,0.25,31,-1,0.9158571428571428,122.22317191243286,96.5277777777778,3,3,0,0,286.70000000000005,23.47926199261993,310.17926199262,459.0,-400.825,58.175,70,46,47,64,61
train,0.25,32,-1,0.9131428571428571,266.62401934485786,4.861111111111112,0,0,82,11,258.0,23.47926199261993,281.4792619926199,-1394.0,-383.825,-1777.825,69,46,53,71,49
train,0.25,33,-1,0.9104285714285714,141.46031610598595,75.0,0,0,0,0,278.5,23.47926199261993,301.9792619926199,333.0,-414.0,-81.0,54,50,63,61,60
train,0.25,34,-1,0.9077142857142856,90.05150343838693,42.70833333333333,107,9,0,0,292.5,23.47926199261993,315.9792619926199,-2631.0,-411.525,-3042.5250000000005,62,55,52,50,69
train,0.25,35,-1,0.905,58.94055517836888,11.805555555555555,223,11,0,0,244.8,23.47926199261993,268.2792619926199,-5631.0,-378.55,-6009.549999999999,53,68,61,60,46
train,0.25,36,-1,0.9022857142857142,110.09105183119298,43.05555555555556,76,13,0,0,265.5,23.47926199261993,288.9792619926199,-1854.0,-397.6,-2251.6000000000004,59,61,54,54,60
train,0.25,37,-1,0.8995714285714286,174.9042444331387,59.375,0,0,0,0,266.9,23.47926199261993,290.3792619926199,225.0,-387.625,-162.625,69,51,46,69,53
train,0.25,38,-1,0.8968571428571429,161.2454432923049,73.26388888888889,0,0,0,0,301.3,23.47926199261993,324.7792619926199,345.0,-346.2,-1.2000000000000028,82,54,56,48,48
train,0.25,39,-1,0.8941428571428571,188.01403062692984,34.02777777777778,0,0,0,0,284.1,23.47926199261993,307.57926199261993,6.0,-353.375,-347.375,82,54,51,50,51
train,0.25,40,-1,0.8914285714285715,91.60410456919794,38.88888888888889,107,12,0,0,275.8,23.47926199261993,299.2792619926199,-2673.0,-434.975,-3107.9749999999995,53,57,43,64,71
train,0.25,41,-1,0.8887142857142857,160.00449492711311,64.58333333333334,1,1,0,0,213.9,23.47926199261993,237.37926199261992,222.0,-369.4,-147.39999999999998,65,61,57,57,48
train,0.25,42,-1,0.886,82.91697942873797,49.30555555555556,83,13,0,0,243.9,23.47926199261993,267.3792619926199,-2043.0,-372.225,-2415.2250000000004,54,66,69,54,45
train,0.25,43,-1,0.8832857142857142,91.61197764327586,60.41666666666666,76,6,0,0,264.2,23.47926199261993,287.6792619926199,-1704.0,-373.8,-2077.8,70,57,51,58,52
train,0.25,44,-1,0.8805714285714286,92.46988575397502,56.94444444444444,104,4,0,0,263.3,23.47926199261993,286.7792619926199,-2352.0,-398.85,-2750.8499999999995,57,64,49,60,58
train,0.25,45,-1,0.8778571428571429,104.08839017518218,67.36111111111111,56,9,0,0,260.1,23.47926199261993,283.57926199261993,-1158.0,-391.475,-1549.475,65,48,60,60,55
train,0.25,46,-1,0.8751428571428571,265.3469700172822,0.0,0,0,75,7,239.5,23.47926199261993,262.9792619926199,-1338.0,-366.275,-1704.275,69,58,61,49,51
train,0.25,47,-1,0.8724285714285714,82.44040799485056,50.34722222222222,89,12,0,0,316.7,23.47926199261993,340.1792619926199,-2151.0,-376.7,-2527.7,64,53,63,60,48
train,0.25,48,-1,0.8697142857142857,156.76184427558712,73.61111111111111,0,0,0,0,265.1,23.47926199261993,288.5792619926199,336.0,-355.725,-19.724999999999994,74,58,59,48,49
train,0.25,49,-1,0.867,104.82883119319126,63.888888888888886,86,4,0,0,299.6,23.47926199261993,323.07926199261993,-1854.0,-403.525,-2257.525,56,63,45,67,57
eval,0.25,49,0,0.0,137.75472271107097,93.75,0,0,0,0,261.0,23.47926199261993,284.4792619926199,522.0,-354.0,168.0,115,18,17,90,48
eval,0.25,49,1,0.0,159.7870308429733,69.44444444444444,0,0,0,0,254.6,23.47926199261993,278.07926199261993,312.0,-338.0,-25.99999999999999,122,15,33,66,52
eval,0.25,49,2,0.0,94.5990405478856,39.58333333333333,87,13,0,0,138.0,23.47926199261993,161.47926199261994,-2223.0,-325.29999999999995,-2548.3,49,105,60,42,32
